created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-02-02T13:14:42Z,1621135018264330200,1621135018264330242,"¡Ya a la venta! Acompáñanos en la #CopaDeCampeones 🏆

Venta online para @sociosbsc en https://t.co/DCPKvjlrnb 👨‍💻

Más información en https://t.co/R38UvU54aM 🎟️

Mira la @SeriePacifico por @StarPlusLA 📺⚽️

#BSCvsDCuenca #VamosÍdolo 🟡⚫️ https://t.co/mo5yMRLJ1y","¡Ya a la venta! Acompáñanos en la #CopaDeCampeones 🏆

Venta online para @sociosbsc en https://t.co/DCPKvjlrnb 👨‍💻

Más información en https://t.co/R38UvU54aM 🎟️

Mira la @SeriePacifico por @StarPlusLA 📺⚽️

#BSCvsDCuenca #VamosÍdolo 🟡⚫️ https://t.co/mo5yMRLJ1y",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,40,282,FALSE,NA,FALSE,NA,es,FALSE,NA,235,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01T18:09:56Z,162084693064457e4,1620846930644570112,"Trabajamos en el Estadio Banco Pichincha, donde el sábado recibiremos al @DCuencaOficial por la @SeriePacifico ⚽️

Entrenamiento @PilsenerEcuador 🍺 https://t.co/8plDKrL51O","Trabajamos en el Estadio Banco Pichincha, donde el sábado recibiremos al @DCuencaOficial por la @SeriePacifico ⚽️

Entrenamiento @PilsenerEcuador 🍺 https://t.co/8plDKrL51O",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,26,112,FALSE,NA,FALSE,NA,es,FALSE,NA,147,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01T16:49:01Z,1620826565604163600,1620826565604163590,"Remates al arco y definición ⚽️💨

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/LiblXLD6xH","Remates al arco y definición ⚽️💨

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/LiblXLD6xH",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,22,215,FALSE,NA,FALSE,NA,es,FALSE,NA,66,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01T15:48:51Z,1620811424137359400,1620811424137359361,"Posesión del balón y presión ⚽️

🔜 #BSCvsDCuenca @SeriePacifico https://t.co/c9X9HWUGUf","Posesión del balón y presión ⚽️

🔜 #BSCvsDCuenca @SeriePacifico https://t.co/c9X9HWUGUf",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,24,161,FALSE,NA,FALSE,NA,es,FALSE,NA,63,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01T14:34:35Z,1620792735426052e3,1620792735426052096,"Hoy entrenamos en casa, el Estadio Banco Pichincha 🏟️🌤️

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/Ss62tYb2F1","Hoy entrenamos en casa, el Estadio Banco Pichincha 🏟️🌤️

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/Ss62tYb2F1",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,24,175,FALSE,NA,FALSE,NA,es,FALSE,NA,89,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01T00:48:30Z,1620584842428846e3,1620584842428846082,"Mañana entrenaremos 08h30 en el Estadio Banco Pichincha 🏟️⚽️

🔜 #BSCvsDCuenca @SeriePacifico https://t.co/5NXwUx796T","Mañana entrenaremos 08h30 en el Estadio Banco Pichincha 🏟️⚽️

🔜 #BSCvsDCuenca @SeriePacifico https://t.co/5NXwUx796T",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,22,206,FALSE,NA,FALSE,NA,es,FALSE,NA,92,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-31T23:39:24Z,1620567453561651200,1620567453561651201,"Los medios que cubrirán el partido #BSCvsDCuenca en el Estadio Banco Pichincha, deben registrarse en https://t.co/ozhB3iEbSK 🎙️📸📝

Mira la @SeriePacifico por @GOLTVEcu y @StarPlusLA 📺⚽️ https://t.co/GHMYg91YVc","Los medios que cubrirán el partido #BSCvsDCuenca en el Estadio Banco Pichincha, deben registrarse en https://t.co/ozhB3iEbSK 🎙️📸📝

Mira la @SeriePacifico por @GOLTVEcu y @StarPlusLA 📺⚽️ https://t.co/GHMYg91YVc",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,17,118,FALSE,NA,FALSE,NA,es,FALSE,NA,185,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-31T20:21:40Z,1620517691361755100,1620517691361755146,"Partidos de #PretemporadaBSC del mes de febrero 🗓️⚽️

#VamosÍdolo 🟡⚫️ https://t.co/PkYH0FjSCT","Partidos de #PretemporadaBSC del mes de febrero 🗓️⚽️

#VamosÍdolo 🟡⚫️ https://t.co/PkYH0FjSCT",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,56,228,FALSE,NA,FALSE,NA,es,FALSE,NA,69,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-31T17:43:21Z,1620477850611773400,1620477850611773441,"Y para ti, ¿Cuál fue tu momento favorito de la #NocheAmarilla2023? 🤩🏟️🎆 https://t.co/XHyrcq1VPD","Y para ti, ¿Cuál fue tu momento favorito de la #NocheAmarilla2023? 🤩🏟️🎆 https://t.co/XHyrcq1VPD",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,34,293,FALSE,NA,FALSE,NA,es,FALSE,NA,71,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-31T16:38:16Z,162046147311292e4,1620461473112920064,¡A definir! 💥💥💥 https://t.co/sra4l6WESO,¡A definir! 💥💥💥 https://t.co/sra4l6WESO,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,22,257,FALSE,NA,FALSE,NA,es,FALSE,NA,15,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-31T14:55:48Z,1620435688117383200,1620435688117383168,"¡Fuerza, equipo! 🏋️‍♂️🆙

#PrácticaBSC #VamosÍdolo 🟡⚫️ https://t.co/2i9k2fRmfT","¡Fuerza, equipo! 🏋️‍♂️🆙

#PrácticaBSC #VamosÍdolo 🟡⚫️ https://t.co/2i9k2fRmfT",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,19,173,FALSE,NA,FALSE,NA,es,FALSE,NA,53,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-31T14:27:42Z,1620428612985032700,1620428612985032705,"Seguimos trabajando en las canchas alternas del Estadio Banco Pichincha 🔂⚽️a 

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/qciQVciUgo","Seguimos trabajando en las canchas alternas del Estadio Banco Pichincha 🔂⚽️a 

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/qciQVciUgo",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,22,109,FALSE,NA,FALSE,NA,es,FALSE,NA,111,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30T23:50:59Z,1620207980426989600,1620207980426989570,"Definición y fútbol reducido, para culminar la práctica de hoy ⚽️🏃‍♂️

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/KMnsR8F5uL","Definición y fútbol reducido, para culminar la práctica de hoy ⚽️🏃‍♂️

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/KMnsR8F5uL",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,29,267,FALSE,NA,FALSE,NA,es,FALSE,NA,103,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30T22:42:28Z,1620190737890705400,1620190737890705408,"¡Nuevamente, bienvenido Polaco! Francisco Fydriszewski y su primera #PrácticaBSC 🏋️‍♂️

#VamosÍdolo 🟡⚫️ https://t.co/9GsmOgduzi","¡Nuevamente, bienvenido Polaco! Francisco Fydriszewski y su primera #PrácticaBSC 🏋️‍♂️

#VamosÍdolo 🟡⚫️ https://t.co/9GsmOgduzi",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,62,731,FALSE,NA,FALSE,NA,es,FALSE,NA,103,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30T22:01:21Z,1620180389632573400,1620180389632573441,"Entrenamiento vespertino en las canchas alternas, con miras a la @SeriePacifico ⚽️

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/zjYEprp8OV","Entrenamiento vespertino en las canchas alternas, con miras a la @SeriePacifico ⚽️

#PretemporadaBSC #VamosÍdolo 🟡⚫️ https://t.co/zjYEprp8OV",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,25,195,FALSE,NA,FALSE,NA,es,FALSE,NA,116,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30T21:27:21Z,1620171835617984500,1620171835617984516,Agustín Rodríguez y su gol del triunfo en la #NocheAmarilla2023 ⚽️🔥 https://t.co/Mbo4rm910I,Agustín Rodríguez y su gol del triunfo en la #NocheAmarilla2023 ⚽️🔥 https://t.co/Mbo4rm910I,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,129,839,FALSE,NA,FALSE,NA,es,FALSE,NA,67,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30T21:09:43Z,1620167396244988e3,1620167396244987904,"Matías Oyola masterclass 📚🪶

#CapitánEterno #NocheAmarilla2023 https://t.co/6FwaQ74Glw","Matías Oyola masterclass 📚🪶

#CapitánEterno #NocheAmarilla2023 https://t.co/6FwaQ74Glw",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,170,1065,FALSE,NA,FALSE,NA,es,FALSE,NA,62,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30T16:59:15Z,1620104365477617700,1620104365477617665,¡Imperdible! Revive la transmisión del Kun Agüero en la #NocheAmarilla2023 por https://t.co/gk0j4XGmoJ ▶️ https://t.co/F1mg8JialU,¡Imperdible! Revive la transmisión del Kun Agüero en la #NocheAmarilla2023 por https://t.co/gk0j4XGmoJ ▶️ https://t.co/F1mg8JialU,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,58,374,FALSE,NA,FALSE,NA,es,FALSE,NA,105,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30T00:27:23Z,1619854754133450800,1619854754133450752,Semana de trabajos 📆 #BSC https://t.co/7I3v3iiJpv,Semana de trabajos 📆 #BSC https://t.co/7I3v3iiJpv,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,56,475,FALSE,NA,FALSE,NA,es,FALSE,NA,25,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T23:55:01Z,1619846609650733e3,1619846609650733058,"Gracias al @ClubMushucRuna1 por haber participado de esta #NocheAmarilla2023 ⚽️🤝

#BarcelonaSC #VamosÍdolo 🟡⚫️ https://t.co/IhMnJYYCQk","Gracias al @ClubMushucRuna1 por haber participado de esta #NocheAmarilla2023 ⚽️🤝

#BarcelonaSC #VamosÍdolo 🟡⚫️ https://t.co/IhMnJYYCQk",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,43,552,FALSE,NA,FALSE,NA,es,FALSE,NA,110,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T23:41:48Z,1619843282372264e3,1619843282372263938,🙌🏼💛 https://t.co/YgoScb7LaE,🙌🏼💛 https://t.co/YgoScb7LaE,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,46,561,FALSE,NA,FALSE,NA,art,FALSE,NA,3,NA,,1619811771304513500,1619811771304513538,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T22:52:28Z,1619830868817879e3,1619830868817879040,"¡Gracias eternas, Matías Oyola! Por tantos años de garra, entrega, alegrías y amor por la amarilla ©️💛👏

#CapitánEterno #NocheAmarilla2023 https://t.co/DkDcpxgK45","¡Gracias eternas, Matías Oyola! Por tantos años de garra, entrega, alegrías y amor por la amarilla ©️💛👏

#CapitánEterno #NocheAmarilla2023 https://t.co/DkDcpxgK45",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,212,1162,FALSE,NA,FALSE,NA,es,FALSE,NA,138,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T21:15:49Z,1619806542953611300,1619806542953611264,"¡Muchas gracias, Kun! Sergio Agüero protagonizó lindos momentos con #BarcelonaSC, como la estrella invitada a la #NocheAmarilla2023 ✨

#BetanoEcuador #VamoAJugar 🤟 https://t.co/2fGlDHb7kF","¡Muchas gracias, Kun! Sergio Agüero protagonizó lindos momentos con #BarcelonaSC, como la estrella invitada a la #NocheAmarilla2023 ✨

#BetanoEcuador #VamoAJugar 🤟 https://t.co/2fGlDHb7kF",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,106,737,FALSE,NA,FALSE,NA,es,FALSE,NA,163,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T19:12:41Z,1619775555544682500,1619775555544682497,¡Gracias totales! A nuestra espectacular hinchada #BSC por vivir juntos otra #NocheAmarilla única e inolvidable 🏟️🎆💛👏 https://t.co/kIL5wjZalE,¡Gracias totales! A nuestra espectacular hinchada #BSC por vivir juntos otra #NocheAmarilla única e inolvidable 🏟️🎆💛👏 https://t.co/kIL5wjZalE,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,79,539,FALSE,NA,FALSE,NA,es,FALSE,NA,117,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T17:09:28Z,1619744546786771e3,1619744546786770945,"@GOLTVEcu Transmisión de la #NA2023 junto a @StarPlusLA, para la @SeriePacifico

@havolinedeport Opening del evento, @jerofreixas y Alaska

@DiscoverECU Reconocimiento Matías Oyola https://t.co/BXi2dbOTXw","@GOLTVEcu Transmisión de la #NA2023 junto a @StarPlusLA, para la @SeriePacifico

@havolinedeport Opening del evento, @jerofreixas y Alaska

@DiscoverECU Reconocimiento Matías Oyola https://t.co/BXi2dbOTXw",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1619744542911246300,1619744542911246336,112757144,112757144,BarcelonaSC,,,,NA,FALSE,28,137,FALSE,NA,FALSE,NA,es,FALSE,NA,180,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T17:09:27Z,1619744542911246300,1619744542911246336,"¡Muchas gracias a nuestras marcas por otra maravillosa #NocheAmarilla! 🏟️🎆

@PilsenerEcuador Presentación Plantel #BSC

@BancoPichincha Presentación Plantel @BSCFemenino_

@marathonsports_ Homenaje Matías Oyola

#BetanoEcuador Estrella Invitada @aguerosergiokun https://t.co/UrHDp7XZWv","¡Muchas gracias a nuestras marcas por otra maravillosa #NocheAmarilla! 🏟️🎆

@PilsenerEcuador Presentación Plantel #BSC

@BancoPichincha Presentación Plantel @BSCFemenino_

@marathonsports_ Homenaje Matías Oyola

#BetanoEcuador Estrella Invitada @aguerosergiokun https://t.co/UrHDp7XZWv",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,58,368,FALSE,NA,FALSE,NA,es,FALSE,NA,261,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T04:26:35Z,1619552564839862300,1619552564839862273,"FINAL: #BarcelonaSC 1-0 Mushuc Runa

⚽️ Agustín Rodríguez 

#NocheAmarilla #NA2023 🎆 https://t.co/gaUsix88sy","FINAL: #BarcelonaSC 1-0 Mushuc Runa

⚽️ Agustín Rodríguez 

#NocheAmarilla #NA2023 🎆 https://t.co/gaUsix88sy",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,170,1196,FALSE,NA,FALSE,NA,es,FALSE,NA,84,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T04:13:48Z,1619549346873380900,1619549346873380864,"Las últimas palabras del Capitán Matías Oyola, para toda la hinchada de #BarcelonaSC ©️💛 https://t.co/rKnxgkjXDm","Las últimas palabras del Capitán Matías Oyola, para toda la hinchada de #BarcelonaSC ©️💛 https://t.co/rKnxgkjXDm",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,596,2469,FALSE,NA,FALSE,NA,es,FALSE,NA,88,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T03:58:27Z,1619545483650941e3,1619545483650940930,¡Espectacular! El show de Joey Montana en la #NocheAmarilla 2023 🎶 https://t.co/ANB3KA1yMl,¡Espectacular! El show de Joey Montana en la #NocheAmarilla 2023 🎶 https://t.co/ANB3KA1yMl,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,84,840,FALSE,NA,FALSE,NA,es,FALSE,NA,66,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T03:31:47Z,1619538771283972e3,1619538771283972096,Árbitro no pites el final... https://t.co/Ii8ZsVZN3W,Árbitro no pites el final... https://t.co/Ii8ZsVZN3W,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,547,2647,FALSE,NA,FALSE,NA,es,FALSE,NA,28,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T03:16:36Z,1619534949031477200,1619534949031477258,"Matías Oyola ingresó por el Kun Agüero y recibió la banda de capitán de Javier Burrai, bajo las ovaciones y aplausos de todo el Estadio Banco Pichincha 👏👏👏

#NocheAmarilla #NA2023 🎆 https://t.co/m8EhtvgIU2","Matías Oyola ingresó por el Kun Agüero y recibió la banda de capitán de Javier Burrai, bajo las ovaciones y aplausos de todo el Estadio Banco Pichincha 👏👏👏

#NocheAmarilla #NA2023 🎆 https://t.co/m8EhtvgIU2",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,260,1354,FALSE,NA,FALSE,NA,es,FALSE,NA,181,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T03:09:12Z,1619533090342465500,1619533090342465539,"¡No se va, no se va, el Capi no se va!!! 🎶

#NocheAmarilla #NA2023 🎆 https://t.co/rIf9n1tIOV","¡No se va, no se va, el Capi no se va!!! 🎶

#NocheAmarilla #NA2023 🎆 https://t.co/rIf9n1tIOV",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,191,988,FALSE,NA,FALSE,NA,es,FALSE,NA,68,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T02:58:34Z,1619530412606521300,1619530412606521351,"¡Qué tridente! @jerofreixas, @aguerosergiokun y @ChatrucJose2 en vivo en la #NocheAmarilla 🏟️

▶️ https://t.co/zWIBOuYzpr https://t.co/NaYxtU8Kap","¡Qué tridente! @jerofreixas, @aguerosergiokun y @ChatrucJose2 en vivo en la #NocheAmarilla 🏟️

▶️ https://t.co/zWIBOuYzpr https://t.co/NaYxtU8Kap",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,148,1164,FALSE,NA,FALSE,NA,es,FALSE,NA,121,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T02:51:32Z,1619528644199874600,1619528644199874560,"¡Sergio ""El Kun"" Agüero en vivo en pleno juego!

Mira a @aguerosergiokun por https://t.co/gk0j4XGmoJ ▶️ https://t.co/6edEsRtpnQ","¡Sergio ""El Kun"" Agüero en vivo en pleno juego!

Mira a @aguerosergiokun por https://t.co/gk0j4XGmoJ ▶️ https://t.co/6edEsRtpnQ",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,186,1085,FALSE,NA,FALSE,NA,es,FALSE,NA,103,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T02:10:58Z,1619518433951109e3,1619518433951109120,"Bajo una estruendosa ovación del Estadio Banco Pichincha, salió nuestro #CapitánEterno en su despedida, ¡Matías Oyola! 👏👏👏

#NocheAmarilla #NA2023 🎆 https://t.co/hUz4K3JylU","Bajo una estruendosa ovación del Estadio Banco Pichincha, salió nuestro #CapitánEterno en su despedida, ¡Matías Oyola! 👏👏👏

#NocheAmarilla #NA2023 🎆 https://t.co/hUz4K3JylU",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,320,1476,FALSE,NA,FALSE,NA,es,FALSE,NA,148,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T01:58:02Z,161951518051337e4,1619515180513370114,"La estrella de la #NocheAmarilla 2023, ¡Sergio ""El Kun"" Agüero! 🤟🤩👏

#VamoAJugar #NA2023 🟡⚫️ https://t.co/ifLrKm0jve","La estrella de la #NocheAmarilla 2023, ¡Sergio ""El Kun"" Agüero! 🤟🤩👏

#VamoAJugar #NA2023 🟡⚫️ https://t.co/ifLrKm0jve",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,218,1069,FALSE,NA,FALSE,NA,es,FALSE,NA,92,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T01:49:49Z,1619513109487693800,1619513109487693824,"Postales de la presentación del primer plantel #BSC, en la #NocheAmarilla 2023 📸

#NA2023 #VamosÍdolo 🟡⚫️ https://t.co/kE17XfLbca","Postales de la presentación del primer plantel #BSC, en la #NocheAmarilla 2023 📸

#NA2023 #VamosÍdolo 🟡⚫️ https://t.co/kE17XfLbca",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,86,519,FALSE,NA,FALSE,NA,es,FALSE,NA,105,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T01:34:09Z,1619509168234459100,1619509168234459137,"Excompañeros y #GloriasBSC saludan al #CapitánEterno, Matías Oyola, por su despedida en la #NocheAmarilla 2023 💛👏 https://t.co/LqHPDIfTUH","Excompañeros y #GloriasBSC saludan al #CapitánEterno, Matías Oyola, por su despedida en la #NocheAmarilla 2023 💛👏 https://t.co/LqHPDIfTUH",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,111,544,FALSE,NA,FALSE,NA,es,FALSE,NA,113,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T01:33:24Z,1619508981906669600,1619508981906669569,"¡El XI de #BSCvsMushucRuna! 📋✔️

#NocheAmarilla #NA2023 🎆 https://t.co/aCCunmvlG4","¡El XI de #BSCvsMushucRuna! 📋✔️

#NocheAmarilla #NA2023 🎆 https://t.co/aCCunmvlG4",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,95,647,FALSE,NA,FALSE,NA,ca,FALSE,NA,57,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29T01:32:41Z,1619508799555113e3,1619508799555112965,"¡Gracias por todo, John Jairo Cifuente! Éxitos en tu carrera deportiva 🤝 https://t.co/YlQIVwn1aF","¡Gracias por todo, John Jairo Cifuente! Éxitos en tu carrera deportiva 🤝 https://t.co/YlQIVwn1aF",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,125,1844,FALSE,NA,FALSE,NA,es,FALSE,NA,72,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
