"","user","created_at","id","id_str","text","full_text","truncated","entities","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","favorited_by","retweeted","scopes","lang","possibly_sensitive","display_text_width","display_text_range","retweeted_status","quoted_status","quoted_status_id","quoted_status_id_str","quoted_status_permalink","quote_count","timestamp_ms","reply_count","filter_level","metadata","query","withheld_scope","withheld_copyright","withheld_in_countries","possibly_sensitive_appealable"
"45","neymarjr",2022-11-04 17:10:40,1588579494625177600,1588579494625177600,"Every squadmate needs an attacker. I’m coming to @CallofDuty !#CoDPartner 

#Warzone2 #ModernWarfare2 #CODMobile https://t.co/T2P1i8hmcQ","Every squadmate needs an attacker. I’m coming to @CallofDuty !#CoDPartner 

#Warzone2 #ModernWarfare2 #CODMobile https://t.co/T2P1i8hmcQ",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2688,58217,FALSE,NA,FALSE,NA,"en",FALSE,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","neymarjr",2022-11-01 16:18:07,1587479105708204032,1587479105708204032,"Mas acho que vocês tem razão.
Meu emocional é fraco e sou pipoqueiro 😭😞
#ironia","Mas acho que vocês tem razão.
Meu emocional é fraco e sou pipoqueiro 😭😞
#ironia",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,7331,178625,FALSE,NA,FALSE,NA,"pt",NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","neymarjr",2022-11-01 16:16:02,1587478583542517760,1587478583542517760,"E a galera falando que não tenho emocional só porque eu respondi uma qualquer 😂😂😂😂
Cada uma viu 😂😂😂😂 pqp 🤬","E a galera falando que não tenho emocional só porque eu respondi uma qualquer 😂😂😂😂
Cada uma viu 😂😂😂😂 pqp 🤬",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,7539,233358,FALSE,NA,FALSE,NA,"pt",NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","neymarjr",2022-11-01 14:06:45,1587446047663529984,1587446047663529984,"Go #Beastmode !
Check out my new project with @THENFTSTAR and freemint the JungleVibes to win signed jerseys and be on the whitelist for Episode 01: Human Drop - only one more week.
More exciting news on my live stream next week Go to https://t.co/FVE84Rtzue NOW! https://t.co/uAkGXv39Ky","Go #Beastmode !
Check out my new project with @THENFTSTAR and freemint the JungleVibes to win signed jerseys and be on the whitelist for Episode 01: Human Drop - only one more week.
More exciting news on my live stream next week Go to https://t.co/FVE84Rtzue NOW! https://t.co/uAkGXv39Ky",FALSE,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,314,9750,FALSE,NA,FALSE,NA,"en",FALSE,NA,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","neymarjr",2022-11-01 09:00:04,1587368867122274304,1587368867122274304,"@nathfinancas Como tem gente que gosta de aparecer né 🤦🏽‍♂️🤦🏽‍♂️ pqp 🍪","@nathfinancas Como tem gente que gosta de aparecer né 🤦🏽‍♂️🤦🏽‍♂️ pqp 🍪",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1587075085353062400,1587075085353062400,916008599205359616,916008599205359616,"nathfinancas",NA,NA,NA,NA,FALSE,1921,43723,FALSE,NA,FALSE,NA,"pt",NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","neymarjr",2022-10-29 13:28:33,1586349270239948800,1586349270239948800,"Que Deus nos abençoe e nos proteja 🇧🇷💙💚💛 https://t.co/rGBoFWimEk","Que Deus nos abençoe e nos proteja 🇧🇷💙💚💛 https://t.co/rGBoFWimEk",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,12276,152922,FALSE,NA,FALSE,NA,"pt",FALSE,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","neymarjr",2022-10-28 13:39:24,1585989610311716864,1585989610311716864,"Acredite em si mesmo e Deus mostrará o quanto és forte 🙏 https://t.co/OGE759kZst","Acredite em si mesmo e Deus mostrará o quanto és forte 🙏 https://t.co/OGE759kZst",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,24042,256672,FALSE,NA,FALSE,NA,"pt",FALSE,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","neymarjr",2022-10-27 17:56:01,1585691803801759744,1585691803801759744,"🇧🇷 https://t.co/QIT3Fniypw","🇧🇷 https://t.co/QIT3Fniypw",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,47139,213303,FALSE,NA,FALSE,NA,"und",FALSE,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","neymarjr",2022-10-27 11:12:58,1585590374231408640,1585590374231408640,"It’s not too late. Enter Cadbury FC’s ‘Win A Worldie’ before the 20th Nov for a chance to win an afternoon with me - https://t.co/xqvsomWhSW

#WinAWorldie #CadburyFC

UK/ROI, 18+, NPN NI &amp; ROI. Closes 16:59 20/11/22. T&amp;Cs apply - see https://t.co/wb7XS9Q9T0 for info &amp; full T&amp;Cs. https://t.co/i5oTj28sUo","It’s not too late. Enter Cadbury FC’s ‘Win A Worldie’ before the 20th Nov for a chance to win an afternoon with me - https://t.co/xqvsomWhSW

#WinAWorldie #CadburyFC

UK/ROI, 18+, NPN NI &amp; ROI. Closes 16:59 20/11/22. T&amp;Cs apply - see https://t.co/wb7XS9Q9T0 for info &amp; full T&amp;Cs. https://t.co/i5oTj28sUo",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,237,6599,FALSE,NA,FALSE,NA,"en",FALSE,NA,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","neymarjr",2022-10-26 14:34:03,1585278590769324032,1585278590769324032,"Watch me escape the Stone Age 🦕👀
#Ooredoo #5G #UpgradeYourWorld
@OoredooQatar https://t.co/WM7rK1i7lq","Watch me escape the Stone Age 🦕👀
#Ooredoo #5G #UpgradeYourWorld
@OoredooQatar https://t.co/WM7rK1i7lq",FALSE,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,440,10908,FALSE,NA,FALSE,NA,"en",FALSE,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","neymarjr",2022-10-25 17:22:45,1584958658223697920,1584958658223697920,"Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/88vGETxNXZ","Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/88vGETxNXZ",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3983,67287,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","neymarjr",2022-10-24 14:39:32,1584555193420910592,1584555193420910592,"Join me in the #Beastmode, BEAST INSIDE, GAME ON!
Freemint JungleVIBES NFT for a LIMITED TIME, dive into the Episodes at https://t.co/SDSLXxQr57  and get ready for the Meet &amp; Greet.
#Beastmode #NFT
@THENFTSTAR https://t.co/BgIMkp43UI https://t.co/dnuOVvzDWW","Join me in the #Beastmode, BEAST INSIDE, GAME ON!
Freemint JungleVIBES NFT for a LIMITED TIME, dive into the Episodes at https://t.co/SDSLXxQr57  and get ready for the Meet &amp; Greet.
#Beastmode #NFT
@THENFTSTAR https://t.co/BgIMkp43UI https://t.co/dnuOVvzDWW",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1115,9319,FALSE,NA,FALSE,NA,"en",FALSE,NA,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","neymarjr",2022-10-23 12:55:55,1584166729995124736,1584166729995124736,"Have you played with my new #mecharenaxneymarjr Pilot yet ?!
Join my #mecharena live stream TODAY and watch me and my team do some major damage !
If you still don’t have my pilot, you can join the FREE #pilotchase at https://t.co/JbYPDXl4Uk and get him after 7 days of log in ! https://t.co/olhCK3mNyH","Have you played with my new #mecharenaxneymarjr Pilot yet ?!
Join my #mecharena live stream TODAY and watch me and my team do some major damage !
If you still don’t have my pilot, you can join the FREE #pilotchase at https://t.co/JbYPDXl4Uk and get him after 7 days of log in ! https://t.co/olhCK3mNyH",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,744,17966,FALSE,NA,FALSE,NA,"en",FALSE,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","neymarjr",2022-10-22 12:31:17,1583798143992201216,1583798143992201216,"#SouthAfrica, show your football skills at @qatarairways pop up in Sandton City Centre in #Johannesburg on 22nd and 23rd October, for a chance to win exclusive FIFA World Cup packages. 

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ https://t.co/KVyoNce29q","#SouthAfrica, show your football skills at @qatarairways pop up in Sandton City Centre in #Johannesburg on 22nd and 23rd October, for a chance to win exclusive FIFA World Cup packages. 

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ https://t.co/KVyoNce29q",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,383,9040,FALSE,NA,FALSE,NA,"en",FALSE,NA,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","neymarjr",2022-10-18 19:55:31,1582460386494025728,1582460386494025728,"Benzema merecido 👏🏽👏🏽 craque!! 
Agora o Vini jr estar em 8 não dá 
😂😂😂😂 
Mínimo entre os 3","Benzema merecido 👏🏽👏🏽 craque!! 
Agora o Vini jr estar em 8 não dá 
😂😂😂😂 
Mínimo entre os 3",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,42541,512878,FALSE,NA,FALSE,NA,"pt",NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","neymarjr",2022-10-16 23:30:19,1581789666377768960,1581789666377768960,"ICI C’EST PARIS 🔥 https://t.co/f9VFnPRKLP","ICI C’EST PARIS 🔥 https://t.co/f9VFnPRKLP",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,10531,140072,FALSE,NA,FALSE,NA,"fr",FALSE,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","neymarjr",2022-10-16 17:19:47,1581696419727290368,1581696419727290368,"Que Deus nos abençoe e nos proteja 🙏 https://t.co/j9qb5phetO","Que Deus nos abençoe e nos proteja 🙏 https://t.co/j9qb5phetO",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4014,69563,FALSE,NA,FALSE,NA,"pt",FALSE,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","neymarjr",2022-10-14 12:25:27,1580897570108628992,1580897570108628992,"Sexta de frio e chuva 😔

Alguém aí gosta de frio? Porque eu não 😂 https://t.co/XsOMWmcTKA","Sexta de frio e chuva 😔

Alguém aí gosta de frio? Porque eu não 😂 https://t.co/XsOMWmcTKA",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3167,88918,FALSE,NA,FALSE,NA,"pt",FALSE,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","neymarjr",2022-10-13 12:58:06,1580543400511623168,1580543400511623168,"Nova skin para meu Yu Zhong 😎 
Ele tá on e eu também
#MobileLegendsBangBang https://t.co/1l7h9jDlau","Nova skin para meu Yu Zhong 😎 
Ele tá on e eu também
#MobileLegendsBangBang https://t.co/1l7h9jDlau",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4811,52723,FALSE,NA,FALSE,NA,"pt",FALSE,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","neymarjr",2022-10-11 17:28:21,1579886634371526656,1579886634371526656,"Que Deus nos abençoe e nos proteja ❤️🙏 https://t.co/kWieggaX4y","Que Deus nos abençoe e nos proteja ❤️🙏 https://t.co/kWieggaX4y",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5620,97025,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","neymarjr",2022-10-09 20:00:51,1579200238644252672,1579200238644252672,"Check out what I've been working on with @MechArenaMobile !
Add my LIMITED edition #neymarjr Pilot to your hangar and do some SERIOUS damage to your opponents!
Go to https://t.co/e2KzKWiFu3 and join 7-day #pilotchase to get my Pilot for free.
#mecharena
https://t.co/Icee7gDSvA","Check out what I've been working on with @MechArenaMobile !
Add my LIMITED edition #neymarjr Pilot to your hangar and do some SERIOUS damage to your opponents!
Go to https://t.co/e2KzKWiFu3 and join 7-day #pilotchase to get my Pilot for free.
#mecharena
https://t.co/Icee7gDSvA",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,179,5138,FALSE,NA,FALSE,NA,"en",FALSE,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","neymarjr",2022-10-07 16:50:16,1578427500505763840,1578427500505763840,". #Brasil, é a sua hora de brilhar.
Mostre suas habilidades no futebol no @qatarairways pop up na Cidade #SaoPaulo nos dias 8 e 9 de outubro.

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ https://t.co/G9fnSUIVt7",". #Brasil, é a sua hora de brilhar.
Mostre suas habilidades no futebol no @qatarairways pop up na Cidade #SaoPaulo nos dias 8 e 9 de outubro.

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ https://t.co/G9fnSUIVt7",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,316,7859,FALSE,NA,FALSE,NA,"pt",FALSE,NA,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","neymarjr",2022-10-07 11:25:40,1578345810680348672,1578345810680348672,"@pumafootball @PUMA @cpulisic_10 @AntoGriezmann @FridolinaRolfo @lilkeets @sarabjork18 @Memphis @antony00 Fearless 🔥","@pumafootball @PUMA @cpulisic_10 @AntoGriezmann @FridolinaRolfo @lilkeets @sarabjork18 @Memphis @antony00 Fearless 🔥",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1578281357746348032,1578281357746348032,88944305,88944305,"pumafootball",NA,NA,NA,NA,FALSE,55,814,FALSE,NA,FALSE,NA,"en",NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","neymarjr",2022-10-06 16:17:32,1578056876637519872,1578056876637519872,"@aakkari Cadê a minha? Falo nada!","@aakkari Cadê a minha? Falo nada!",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1578043874911686656,1578043874911686656,43760956,43760956,"aakkari",NA,NA,NA,NA,FALSE,12,752,FALSE,NA,FALSE,NA,"pt",NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","neymarjr",2022-10-05 17:27:30,1577712093377216512,1577712093377216512,"Que Deus nos abençoe e nos proteja ❤️🙏 https://t.co/BZRP7L0V6B","Que Deus nos abençoe e nos proteja ❤️🙏 https://t.co/BZRP7L0V6B",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,7376,127207,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","neymarjr",2022-10-01 17:18:14,1576260211501068288,1576260211501068288,"Que Deus nos abençoe e nos proteja 🙏💙💚💛 https://t.co/cfdZfhuVPP","Que Deus nos abençoe e nos proteja 🙏💙💚💛 https://t.co/cfdZfhuVPP",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,8919,155067,FALSE,NA,FALSE,NA,"pt",FALSE,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","neymarjr",2022-09-30 14:50:59,1575860767857037312,1575860767857037312,"Incredible #India!
Celebrate 50 Days To Go at JIO World in #Mumbai and visit the #QatarAirways pop up and show your football skills to win exclusive FIFA World Cup travel packages only on 1-2 October. 

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ https://t.co/g2A9rpJHPi","Incredible #India!
Celebrate 50 Days To Go at JIO World in #Mumbai and visit the #QatarAirways pop up and show your football skills to win exclusive FIFA World Cup travel packages only on 1-2 October. 

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ https://t.co/g2A9rpJHPi",FALSE,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,674,18099,FALSE,NA,FALSE,NA,"en",FALSE,NA,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","neymarjr",2022-09-30 10:25:25,1575793934441549824,1575793934441549824,"Falam em democracia e um montão de coisa, mas quando alguém tem um opinião diferente é atacado pelas próprias pessoas que falam em democracia. Vai entender 😂🤷🏽‍♂️","Falam em democracia e um montão de coisa, mas quando alguém tem um opinião diferente é atacado pelas próprias pessoas que falam em democracia. Vai entender 😂🤷🏽‍♂️",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,99908,653829,FALSE,NA,FALSE,NA,"pt",NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","neymarjr",2022-09-27 16:29:45,1574798457151299584,1574798457151299584,"Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/hL0w1NkUrJ","Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/hL0w1NkUrJ",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14442,222651,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","neymarjr",2022-09-24 13:15:49,1573662488922578944,1573662488922578944,"#Tokyo are you ready?
Join @qatarairways for the last day tomorrow at Japan Tourism Expo to show your football skills for a chance to win exclusive prizes. 
See you in Qatar 
https://t.co/CtiYfDCsp3

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ https://t.co/4V5JS3z1Kj","#Tokyo are you ready?
Join @qatarairways for the last day tomorrow at Japan Tourism Expo to show your football skills for a chance to win exclusive prizes. 
See you in Qatar 
https://t.co/CtiYfDCsp3

#Qatar2022 #QatarAirways #FlytoQatar2022 #FIFAWorldCup #WeWillRoQ https://t.co/4V5JS3z1Kj",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,354,9017,FALSE,NA,FALSE,NA,"en",FALSE,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","neymarjr",2022-09-23 16:57:37,1573355920482074624,1573355920482074624,"Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/vh0iZXFwMH","Que Deus nos abençoe e nos proteja 🙏❤️ https://t.co/vh0iZXFwMH",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,9025,143943,FALSE,NA,FALSE,NA,"pt",FALSE,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","neymarjr",2022-09-19 01:11:31,1571668276140462080,1571668276140462080,"Pessima notícia aos inimigos … @gabriel1medina 😂","Pessima notícia aos inimigos … @gabriel1medina 😂",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,944,60938,FALSE,NA,FALSE,NA,"pt",NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","neymarjr",2022-09-17 19:45:55,1571223946057351168,1571223946057351168,"Training session for tomorrow 🔥 https://t.co/gKA2R7QRnE","Training session for tomorrow 🔥 https://t.co/gKA2R7QRnE",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3516,102677,FALSE,NA,FALSE,NA,"en",FALSE,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","neymarjr",2022-09-17 11:04:40,1571092771511078912,1571092771511078912,"Só eu acordei querendo que o @vinijr faça gol amanhã ?  🤔

#BailaViniJr","Só eu acordei querendo que o @vinijr faça gol amanhã ?  🤔

#BailaViniJr",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,36651,356751,FALSE,NA,FALSE,NA,"pt",NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","neymarjr",2022-09-16 07:48:25,1570680994151411712,1570680994151411712,"BAILA VINI JR @vinijr","BAILA VINI JR @vinijr",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,64327,501226,FALSE,NA,FALSE,NA,"in",NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","neymarjr",2022-09-14 22:16:03,1570174565120356352,1570174565120356352,"Cartões amarelos diferentes 🟨

Dar uma carretilha ✅
Comemorando o gol fazendo careta ✅

Seguimos ✋🏽😝🤚🏽","Cartões amarelos diferentes 🟨

Dar uma carretilha ✅
Comemorando o gol fazendo careta ✅

Seguimos ✋🏽😝🤚🏽",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,9553,138490,FALSE,NA,FALSE,NA,"pt",NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","neymarjr",2022-09-14 21:43:59,1570166495128485888,1570166495128485888,"DANIEL SIEBERT ✋🏽😝🤚🏽 https://t.co/LnVBuaVQ8S","DANIEL SIEBERT ✋🏽😝🤚🏽 https://t.co/LnVBuaVQ8S",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,3393,45672,FALSE,NA,FALSE,NA,"de",FALSE,NA,20,NA,NA,1570161847998812160,1570161847998812160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","neymarjr",2022-09-14 21:42:46,1570166188315127808,1570166188315127808,"Falta de respeito total com o atleta. Esse tipo de coisa não pode acontecer.. 
tomo o amarelo por simplesmente não ter feito nada e continuo prejudicado. E o juiz? Nem dizer que errou, ele vai! 
Muita falta de respeito","Falta de respeito total com o atleta. Esse tipo de coisa não pode acontecer.. 
tomo o amarelo por simplesmente não ter feito nada e continuo prejudicado. E o juiz? Nem dizer que errou, ele vai! 
Muita falta de respeito",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,11995,184415,FALSE,NA,FALSE,NA,"pt",NA,NA,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","neymarjr",2022-09-14 21:36:58,1570164728902701056,1570164728902701056,"#liberaacomemoracaoDanielSiebert 
To pedindo agora tá ? https://t.co/ko5ZnqA3ui","#liberaacomemoracaoDanielSiebert 
To pedindo agora tá ? https://t.co/ko5ZnqA3ui",FALSE,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16426,189797,FALSE,NA,FALSE,NA,"pt",FALSE,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
